RAEKE+LB (fixed),KSP+LB (fixed)
0.839930069,0.795708417
0.700996821,0.830611283
0.858088657,0.833816102
0.840299025,0.826407466
0.872544715,0.857205263
0.790762945,0.814482032
0.667851858,0.559496939
0.810337355,0.740226676
0.826968388,0.823847365
0.837879554,0.816139619
0.873192016,0.864716941
0.819474085,0.809289285
0.657200505,0.64324089
0.742536372,0.811063741
0.804303778,0.762067874
0.822922933,0.804703039
0.834375934,0.829168966
0.833404366,0.818835092
0.844723437,0.872483848
0.786208473,0.738520859
0.812909668,0.834472238
0.75914709,0.805566886
0.826983298,0.704218645
0.856609339,0.846188829
0.723744814,0.598705905
0.696159295,0.804438048
0.825359791,0.812931651
0.819100852,0.807772474
0.703636156,0.693303926
0.830732755,0.783256194
0.844414007,0.834693952
0.819994594,0.651224944
0.694669795,0.844413379
0.822291359,0.778613407
0.810010579,0.799277505
0.827946588,0.821769654
0.618979332,0.821631187
0.84939902,0.776602235
0.808304661,0.797744717
0.702945433,0.777610515
0.834049874,0.815825713
0.842702036,0.835591198
0.856893332,0.84586863
0.866843488,0.853142131
0.799308473,0.792911762
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.820439404,0.801763862
0.785341569,0.680976663
0.793417429,0.718742818
0.733468159,0.747209889
0.812369118,0.78066919
0.789208426,0.717658136
0.822217432,0.805317166
0.834449304,0.824527482
0.803121208,0.789480111
0.856339588,0.840291678
0.840359248,0.764500869
0.606089731,0.647798988
0.806393804,0.801344506
0.768484447,0.734911113
0.838540534,0.73053872
0.85645156,0.849240728
0.825570259,0.813642152
0.83589526,0.647593047
0.825023189,0.823481606
0.827581948,0.817325879
0.829927105,0.725698146
0.903329681,0.840198461
0.864315511,0.800801889
0.748265848,0.688576658
0.8611731,0.847614388
0.83420548,0.816926063
0.796271774,0.782808975
0.80253987,0.749604023
0.748438786,0.72668829
0.831897079,0.830577402
0.818773316,0.705694771
0.798995568,0.795523989
0.831442569,0.818243711
0.758668797,0.75572302
0.848314144,0.790119992
0.820613884,0.853754225
0.79562285,0.780512401
0.837696274,0.828374971
0.736104526,0.811521705
0.726229911,0.616381263
0.822498101,0.813430067
0.754264214,0.742515536
0.783072359,0.677636213
0.844339639,0.83762898
0.794743647,0.673579445
0.826067315,0.80993501
0.860806786,0.830208652
0.83319831,0.818381253
0.842926323,0.649656212
0.817337149,0.803829517
0.825814719,0.800458882
0.743036491,0.743155043
0.825863453,0.685857504
0.858491426,0.847885008
0.652054647,0.77044201
0.862504721,0.851580565
0.78674208,0.729304149
0.823448455,0.812111758
0.831054245,0.796712436
0.8265683,0.749704695
0.858861562,0.837355077
0.670143071,0.758466681
0.797577505,0.822491717
0.887998576,0.886578011
0.838978807,0.823477705
0.825925415,0.863768356
0.837180465,0.830893589
0.896963541,0.885489963
0.874581236,0.863525415
0.82780312,0.819219297
0.81594528,0.80721232
0.835557854,0.819289339
0.620634921,0.742037991
0.835711355,0.76315454
0.852343128,0.845799734
0.830382715,0.816181532
0.719966882,0.640972614
0.859235218,0.849600545
0.8085061,0.774147458
0.722854499,0.784124623
0.835784134,0.828337946
0.900449538,0.729336077
0.729463838,0.790834735
0.862859938,0.846547459
0.835145908,0.825614204
0.848445286,0.809869292
0.807318966,0.797060929
0.818277225,0.813395403
0.891183884,0.872518905
0.876254837,0.702239212
0.826634722,0.820640327
0.926137845,0.913913948
0.828078329,0.844299622
0.827393593,0.812082563
0.798912993,0.793090076
0.841864785,0.841864785
0.823612311,0.809874761
0.84497456,0.738561826
0.863654988,0.842130432
0.816129886,0.802666868
0.84389994,0.778779577
0.836667299,0.836667299
0.835816943,0.818768578
0.814644278,0.803722877
0.864964478,0.848675388
0.808369536,0.795603266
0.655266627,0.820014091
0.836598777,0.828093443
0.830558635,0.823264872
0.839079019,0.827395931
0.834912379,0.824613529
0.805896997,0.707178616
0.878241898,0.867187099
0.834793984,0.827938771
0.864519552,0.731675133
0.847274729,0.832967926
0.876609574,0.862322367
0.864192632,0.851249345
0.803166919,0.799666739
0.801612681,0.782868842
0.8294509,0.821179206
0.872619417,0.869093782
0.818717592,0.736282188
0.816470453,0.813207272
0.804076629,0.797726148
0.761004112,0.678122521
0.751014748,0.731911077
0.829707541,0.811918639
0.852058537,0.793037778
0.844696957,0.865256744
0.816076304,0.80217745
0.514603765,0.661097071
0.830057827,0.796021099
0.770752049,0.749628616
0.845673643,0.845673643
0.923072364,0.920216298
0.834970419,0.831718694
0.811817669,0.794670886
0.804949408,0.797118274
0.823056346,0.819380428
0.837871597,0.820867041
0.817719735,0.815299943
0.741428217,0.727506757
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.800526484
0.742760043,0.812132971
0.815130765,0.808275205
0.91627328,0.905935788
0.797181169,0.796510478
0.712703738,0.724722014
0.839930069,0.829181041
0.843601842,0.830611283
0.837801254,0.84787611
0.840299025,0.826407466
0.872544715,0.716445682
0.814482032,0.814482032
0.819005639,0.796567858
0.817582628,0.815777124
0.796372518,0.779674406
0.635424082,0.721303025
0.873192016,0.80712082
0.687969577,0.664416
0.849360736,0.827620971
0.829331671,0.646874307
0.804303778,0.804303778
0.823190611,0.804703039
0.711632722,0.710245237
0.824575928,0.818835092
0.710406885,0.830373019
0.805912201,0.80164019
0.845471204,0.793529911
0.845613578,0.789909823
0.831656118,0.826744082
0.856609339,0.846188829
0.716819658,0.789106904
0.812481987,0.804438048
0.825359791,0.812931651
0.819100852,0.807772474
0.816293941,0.805961712
0.830732755,0.830732755
0.844414007,0.834693952
0.760932414,0.835914848
0.879914176,0.865347518
0.819080569,0.818284189
0.810010579,0.799277505
0.827946588,0.821769654
0.755810416,0.710998918
0.84939902,0.786060465
0.808304661,0.797744717
0.763572256,0.843122913
0.834049874,0.815825713
0.842702036,0.835591198
0.794153531,0.84586863
0.737184176,0.853142131
0.799308473,0.792911762
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.820439404,0.808253067
0.844669931,0.832660854
0.791029625,0.785991605
0.872276227,0.860362049
0.812369118,0.795993846
0.870766972,0.845377009
0.822217432,0.805317166
0.834449304,0.824527482
0.730983679,0.72003375
0.795288002,0.788130198
0.891950479,0.884554215
0.797083411,0.747670452
0.779890446,0.774841148
0.821123654,0.812576978
0.730604076,0.626951277
0.85645156,0.849240728
0.825570259,0.804359734
0.776410591,0.691660878
0.796617134,0.805393248
0.827581948,0.791981765
0.842235531,0.830395118
0.77901897,0.876086024
0.864315511,0.849874884
0.819143076,0.807493284
0.8611731,0.847614388
0.83420548,0.816926063
0.796271774,0.782808975
0.879959093,0.869797842
0.799387784,0.798576433
0.749955822,0.761006645
0.822684927,0.809503637
0.798995568,0.795523989
0.783636208,0.818243711
0.814091545,0.811145768
0.848314144,0.834799321
0.799065049,0.622259439
0.705364615,0.747246052
0.781372836,0.726964261
0.819499279,0.776124879
0.879233634,0.861803746
0.805580082,0.796512048
0.836437846,0.810696288
0.819069649,0.812399377
0.844339639,0.83762898
0.710507281,0.834963419
0.826067315,0.80993501
0.788707753,0.691949839
0.805824666,0.818381253
0.852908079,0.842249768
0.745848267,0.695586811
0.825814719,0.800458882
0.818076879,0.803617481
0.716510024,0.817081618
0.858491426,0.847885008
0.843042605,0.830751536
0.862504721,0.851580565
0.863742131,0.847094698
0.823448455,0.812111758
0.763372021,0.740672856
0.652011049,0.800443186
0.858861562,0.711881379
0.837673406,0.827711375
0.836789623,0.770582489
0.899964284,0.886578011
0.722247892,0.756654526
0.869721622,0.846027407
0.837180465,0.830893589
0.554893977,0.697176401
0.80200233,0.829231644
0.804371861,0.705910659
0.81594528,0.80721232
0.835557854,0.744368688
0.823639698,0.811731429
0.835711355,0.820331585
0.743775267,0.698682845
0.830382715,0.816181532
0.679310583,0.718516203
0.840323718,0.849600545
0.8085061,0.792987059
0.795316802,0.7616162
0.820544055,0.828337946
0.798967576,0.849408159
0.849931429,0.846887515
0.862859938,0.846547459
0.835145908,0.825614204
0.848445286,0.837177422
0.807318966,0.797060929
0.818277225,0.813395403
0.620173178,0.505427556
0.588984582,0.72183476
0.812261614,0.818877187
0.924802469,0.739365137
0.849208665,0.795715246
0.793820886,0.812082563
0.798912993,0.793090076
0.841864785,0.841864785
0.823612311,0.809874761
0.84497456,0.825527168
0.863654988,0.842130432
0.816129886,0.802666868
0.84389994,0.830757512
0.811619448,0.836667299
0.835816943,0.818768578
0.754794345,0.68795991
0.864964478,0.848675388
0.808369536,0.795603266
0.832971745,0.820014091
0.76921779,0.760712456
0.754092647,0.675651223
0.839079019,0.827395931
0.692295688,0.725872665
0.805896997,0.79454775
0.878241898,0.867187099
0.834793984,0.827938771
0.864519552,0.849321151
0.847274729,0.832967926
0.763709591,0.729459214
0.690369257,0.823247454
0.803166919,0.799666739
0.707835252,0.697012957
0.837627761,0.821179206
0.652109628,0.843487673
0.818717592,0.799725244
0.816470453,0.813207272
0.81930073,0.809937424
0.766001675,0.748295476
0.768816726,0.778763167
0.829707541,0.811918639
0.812398408,0.840629933
0.87721731,0.865256744
0.705157114,0.80217745
0.816956732,0.8077446
0.88518346,0.868771261
0.855933503,0.841446339
0.805530226,0.727657078
0.876512545,0.920216298
0.834970419,0.831718694
0.811817669,0.794670886
0.804949408,0.797118274
0.823056346,0.819380428
0.777136431,0.702709998
0.817719735,0.815299943
0.818279649,0.804358189
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.800526484
0.834692874,0.779235696
0.815130765,0.808275205
0.91627328,0.905935788
0.792024156,0.721669915
0.820457042,0.807592471
0.731230126,0.829181041
0.843601842,0.830611283
0.763422153,0.607051129
0.771483147,0.71510686
0.865756982,0.857205263
0.773444354,0.814482032
0.819005639,0.796567858
0.819859052,0.776397403
0.83730338,0.823847365
0.837879554,0.828032099
0.738139572,0.580483326
0.819474085,0.809289285
0.849360736,0.827620971
0.829331671,0.811063741
0.727117897,0.771218344
0.823190611,0.804703039
0.834375934,0.829168966
0.789719233,0.818835092
0.887329144,0.872483848
0.665720207,0.688064836
0.781276427,0.771834533
0.845613578,0.845613578
0.831656118,0.826744082
0.742640483,0.63745882
0.825458183,0.816920317
0.812481987,0.662398272
0.825359791,0.812931651
0.819100852,0.807772474
0.816293941,0.805961712
0.775626632,0.830732755
0.844414007,0.834693952
0.850173953,0.835914848
0.879914176,0.865347518
0.833948648,0.818284189
0.810010579,0.799277505
0.827946588,0.81228138
0.843965527,0.833719145
0.821603805,0.836070729
0.808304661,0.797744717
0.857902433,0.843122913
0.834049874,0.815825713
0.819885913,0.750061615
0.856893332,0.84586863
0.866843488,0.853142131
0.799308473,0.792911762
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.545512078,0.415096729
0.525383566,0.579219706
0.574264734,0.669685081
0.510421111,0.742663031
0.308881191,0.497218933
0.407744065,0.564600429
0.579770715,0.773974656
0.548641282,0.663315447
0.479132683,0.591028982
0.452325838,0.51763403
0.743696344,0.520929486
0.62061827,0.543711242
0.379691628,0.492716488
0.425523658,0.490528407
0.328664343,0.465369486
0.311384368,0.849240728
0.275376866,0.813642152
0.404894606,0.826165724
0.445658441,0.823481606
0.352755696,0.555319575
0.551801859,0.620564546
0.496636069,0.776630605
0.412774881,0.801473176
0.535750864,0.509863977
0.4832987,0.716379132
0.486138094,0.812424818
0.57590582,0.731894229
0.28938267,0.687219284
0.429369505,0.487083902
0.391295666,0.779848265
0.795295063,0.500461651
0.372298039,0.737279814
0.49249007,0.812026017
0.47990392,0.811145768
0.325417672,0.834799321
0.271841692,0.565153512
0.180846317,0.361680343
0.389020171,0.688846752
0.753007682,0.719029049
0.385207454,0.662820538
0.418141841,0.599620334
0.517875954,0.789430793
0.322514514,0.41541181
0.553810949,0.705128262
0.644337027,0.741874352
0.331598772,0.556776636
0.35808833,0.497023707
0.293474632,0.809119948
0.673462374,0.615579069
0.406653047,0.551655548
0.441320197,0.569081816
0.507115398,0.627484671
0.323755936,0.650432613
0.364931595,0.725063195
0.238946814,0.723932692
0.661900829,0.851580565
0.470697781,0.677417946
0.416480596,0.64075654
0.295871708,0.613042014
0.375409926,0.403999216
0.34228771,0.524411164
0.497556584,0.827711375
0.555661193,0.632850808
0.603740031,0.553012675
0.444523035,0.470677614
0.338918069,0.495657781
0.541539836,0.600886351
0.411990822,0.694786443
0.419898031,0.495660066
0.577675213,0.819219297
0.410085763,0.80721232
0.501846787,0.66344977
0.565668381,0.3620288
0.35639684,0.820331585
0.339056529,0.688017278
0.368645758,0.591274005
0.440655513,0.632456952
0.362795182,0.400039868
0.508336958,0.621771732
0.392510079,0.784124623
0.528241196,0.828337946
0.556590804,0.844988912
0.657262901,0.846887515
0.599707572,0.629330492
0.415060737,0.648782668
0.452078572,0.837177422
0.346865127,0.480813471
0.304380992,0.521778706
0.515953423,0.797948297
0.397702755,0.560230924
0.290512267,0.512974334
0.49754485,0.478067018
0.325675187,0.676958153
0.637715356,0.56556032
0.455869888,0.793090076
0.378643883,0.408922761
0.37396621,0.609827104
0.502746742,0.659122858
0.508694707,0.775547183
0.254193424,0.550063584
0.616848642,0.801549452
0.531509045,0.836667299
0.593501285,0.759375421
0.460518051,0.699562274
0.470004946,0.721897568
0.625119796,0.587765784
0.340264812,0.820014091
0.271508519,0.753929664
0.573033596,0.64888577
0.514997675,0.827395931
0.297927541,0.783456512
0.511407381,0.53597907
0.483506082,0.428002569
0.548461127,0.827938771
0.514609441,0.859594756
0.604888185,0.676243922
0.247969379,0.862322367
0.574115951,0.517929748
0.465906615,0.685499653
0.354725459,0.600579838
0.472178856,0.371452144
0.657945915,0.38651274
0.413131742,0.794841304
0.347867818,0.502472522
0.422491796,0.482981643
0.456655234,0.612049946
0.277930977,0.539640023
0.541784693,0.811918639
0.280885401,0.741455231
0.364483384,0.658777909
0.597935211,0.704558664
0.495690349,0.664237485
0.344205914,0.740108396
0.704407553,0.841446339
0.319943294,0.468450329
0.465163972,0.861434852
0.428725095,0.653498331
0.592859323,0.660114
0.466170269,0.422022321
0.681597802,0.463991105
0.357664314,0.604340252
0.419323024,0.484552005
0.336267792,0.289682386
0.472337605,0.481619519
0.401829657,0.512883886
0.479190796,0.800526484
0.602601694,0.606564862
0.554113859,0.694662612
0.422439351,0.589801003
0.393297294,0.534702307
0.565105372,0.725647469
0.511868233,0.686383467
0.56421457,0.717161755
0.705575402,0.556501214
0.542512546,0.583770528
0.336525916,0.456205713
0.271000401,0.605694677
0.564062004,0.705775687
0.269828113,0.514347126
0.346281127,0.541226005
0.565385832,0.555565318
0.458068311,0.648925384
0.481418556,0.782798655
0.363968451,0.314434915
0.586346688,0.730473767
0.325970608,0.665369788
0.389644694,0.804703039
0.459290494,0.557893741
0.538207121,0.323469836
0.613572527,0.715671629
0.321876165,0.351804096
0.487996852,0.644734432
0.47523385,0.642660719
0.472354906,0.566108746
0.626514426,0.512258924
0.567514009,0.686840789
0.199714052,0.804438048
0.309427811,0.812931651
0.50933414,0.788407672
0.460388245,0.718326604
0.391215247,0.667988525
0.412932698,0.468045444
0.783819467,0.64295141
0.627543412,0.585113072
0.221642002,0.519720327
0.446848656,0.795130626
0.51012115,0.483598862
0.249267922,0.609343072
0.423541363,0.47699851
0.425717677,0.747188226
0.253507235,0.53481093
0.433967438,0.697972095
0.346623334,0.674387211
0.604392981,0.84586863
0.510224111,0.633420598
0.482272807,0.792911762
0.321153441,0.655129973
0.560611285,0.802904983
0.492190211,0.77371273
0.587090429,0.671441398
0.590490322,0.808253067
0.732452107,0.832660854
0.568383273,0.785991605
0.872276227,0.854223132
0.812369118,0.774274246
0.86061042,0.845377009
0.822217432,0.805317166
0.774905085,0.824527482
0.803121208,0.789480111
0.856339588,0.840291678
0.891950479,0.870833874
0.829288125,0.821294354
0.806393804,0.801344506
0.723605191,0.812576978
0.890640425,0.725914194
0.85645156,0.761695475
0.825570259,0.745270628
0.83589526,0.789637987
0.607271327,0.680144515
0.827581948,0.817325879
0.842235531,0.830395118
0.896933905,0.886944532
0.864315511,0.849874884
0.703750402,0.679547366
0.8611731,0.847614388
0.83420548,0.816926063
0.791571895,0.782808975
0.879959093,0.869797842
0.799387784,0.798576433
0.827270923,0.830577402
0.695758808,0.809503637
0.798995568,0.62944629
0.824058428,0.818243711
0.814091545,0.811145768
0.759439719,0.834799321
0.85810839,0.796677423
0.79562285,0.721317453
0.837696274,0.828374971
0.684093644,0.811521705
0.879233634,0.861803746
0.822498101,0.813430067
0.728978083,0.626341295
0.819069649,0.812399377
0.844339639,0.759976457
0.812426265,0.834963419
0.767172432,0.80993501
0.682597049,0.838012639
0.83319831,0.818381253
0.776755312,0.842249768
0.817337149,0.803829517
0.773619816,0.800458882
0.818076879,0.806608682
0.825863453,0.772841142
0.858491426,0.847885008
0.823881139,0.830751536
0.488010688,0.717235511
0.863742131,0.847094698
0.823448455,0.812111758
0.831557203,0.76777989
0.8265683,0.641435342
0.858861562,0.837355077
0.837673406,0.827711375
0.675208243,0.750746341
0.899964284,0.786308294
0.723546333,0.805077597
0.833260631,0.863768356
0.837180465,0.830893589
0.795756977,0.624792112
0.874581236,0.863525415
0.726588432,0.819219297
0.81594528,0.78435199
0.725207106,0.74095937
0.823639698,0.811731429
0.810719764,0.799953651
0.852343128,0.550165001
0.830382715,0.769387436
0.808385439,0.794358798
0.80844228,0.849600545
0.8085061,0.792987059
0.795316802,0.784124623
0.8323932,0.806889901
0.929911905,0.618633866
0.849931429,0.6581876
0.862859938,0.846547459
0.835145908,0.793096693
0.848445286,0.837177422
0.783197897,0.797060929
0.714183432,0.813395403
